index,message,label,issue_type,details,normalized_message
51860,वे हमें यह बताने के लिए कि फिर कभी आने की कोई ज़रूरत नहीं थी.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
51873,मैं वास्तव में यह अभी भी आज रात बालक करने के लिए नहीं कर रहा हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
51877,आप जल्द ही किसी भी समय वापस हो रही है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
51888,"येर वो कहते हैं 2 आज का घोड़ा दौड़ता जा रहा है, तो पहले खा लो. मैं मुर्गी चावल खा रहा था?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 34 rows,2
51933,तो कुछ विशेष?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
51952,मैं इसे प्यार करता हूँ ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
51985,वे किताबहेल्फ पर नहीं हैं,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52021,"मैं इसे बाद में मिल जाएगा यह एक कड़ा बकवास,",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52060,* यह सोच रहा था कि इन्हें ट्रेन में ले जाने के लिए 2 लाल लाल लाल लाल लाल लाल रंग के टायरों का इस्तेमाल किया जा सकता है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 34 rows,2
52082,अरे शो अभी भी ऑनलाइन है? मैं फ़ॉर्मेटिंग समाप्त कर दिया है...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52287,"मैं सोलीफल में हूँ, तुम कुछ भी चाहते हो?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52290,यह पता है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52319,यहां पर इस लानत नौकरी शिकार के साथ कहीं नहीं मिल रहा है!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52346,ठीक अपने क्षमा कर दिया:),0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52352,अमेरिका फिर से ईएल निर्देश. वाट घर का सड़क नाम है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52504,कभी कभी दिल रीब्ज़र किसी को बहुत जल्दी भूल जाता है... बौने दिल हर किसी की तरह नहीं होता। लेकिन पसंदी लोगों को हर समय याद किया जाएगा...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52589,अगर एक बात इसकी दूसरी बात नहीं है. मेरे बिल्ली के कीड़े होते हैं: / यह बुरा दिन कब खत्म होता है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52618,बेबे? मैं तुम्हें खो दिया...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52643,मैं फिर भी प्यार करता हूँ लेकिन कोशिश करते हैं और अपने पैसे बेहतर बच्चे. गैरी मुझ पर बेकार होगा अगर वह जानता था.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52666,मुझे एक आभासी गले भेजना चाहते हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52709,मैं कक्षा में कि ज्यादा छवि नहीं है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52732,मैं एक भूमि लाइन नंबर से एक फोन मिल गया.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52926,बैटरी मेरे चाचा मिगन के लिए है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52938,कार्यालय डॉ के लिए रास्ते पर.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
52949,मैं कहा कि उसे बताओ.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53011,"वह वहाँ है, कैसे अमेरिका?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53027,यू अब कॉल कर सकते हैं...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53058,आप अद्भुत किया गया है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53079,यहाँ बाल पोशाक के बहुत सारे मिला.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53090,रोन क्लब: ग्रे8 नए पॉलीन हर सप्ताह आपके मोबाइल की ओर निर्देशित करते हैं!,1,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 10 rows,8
53112,"इसका मतलब है कि आप एक ईपी, वह ठीक है. वह अब यहाँ है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53233,अरे अपनी परियोजना के बारे में क्या.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53241,"एक कड़ा, मैं एक दोस्त के कमरे में ठंडा हूँ तो मुझे पाठ जब आप रास्ते पर हैं",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53307,क्षमा करें. आप कभी नहीं सुनते जब तक आप इसे नहीं सुनते. एक तरह से एक मजाक - एक था वास्तव में त्वचा की सफ़ेद लड़कियों के लिए देख रहे थे. दूसरा था - आप केवल उस के साथ कैमरा पर इतना कर सकते हैं. जैसे कुछ वे देख रहे हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53316,"अरे सेक्सी? मैंने तुमसे कहा था, प्रेमी लड़का. मुझे आशा है कि आप उन मांसब्स * के लिए कानून में अपनी बहन का धन्यवाद करने के लिए याद है... मैं तुम्हें प्यार करता हूँ, लड़की.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53331,"हैलो, मेरा प्यार कैसे चला गया? क्या तुम ठीक हो? मुझे लगता है, मेरी प्यारी और तुम्हारे दिल को यह याद दिलाने के लिए भेजा... मैं तुम्हें प्यार करता हूँ! क्या आप इसे सुन सकते हैं? मैं इसे सारी दुनिया के लिए उड़ा सकते हैं. फ्रैंक हॉली प्यार प्यार करता है!",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53338,"जी हाँ, संभव है लेकिन खाना की कोशिश. यार्ड्स किसी भी केक को बताने के लिए नहीं जाता",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53437,ठीक है. की तुलना में सामान्य.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53468,खैर लड़का मैं खुश हूँ...... मैं बेकार के लिए केबब्स पर पूरी रात बर्बाद कर दिया,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53550,क्यों वहाँ आप खास क्या थक गया था,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53561,चेक करें कोरलेट्स आई. सा. यु.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53563,यह बेवजह दुश्‍मन लगता है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53575,"* शायद आपका खाता पहचान देना आसान हो, सो मैं कल यूएनआई में",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53724,तो आप अभी तक बैलचक कंधों है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53730,आप अभी कर रहे थे कि घर के डर के लिए डर के लिए?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53763,मेरा प्यारा दिन अच्छा है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53776,* अच्छा सप्ताहांत है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53779,मैं हर समय नीचे आ जाता हूँ और थोड़ी देर के लिए उपभोग किया जाएगा.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53781,आमा कॉलेज में स्थिर प्रशिक्षण की ट्रेनिंग।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53802,"वाह... मैं तुम्हें बहुत प्यार करता हूँ, तुम जानते हो? मैं यह मुश्किल से खड़े हो सकता है! मैं सोचता हूँ कि आपका दिन कैसे चला जाता है और अगर तुम अच्छी तरह से हो, मेरे प्यार... मैं तुम्हारे बारे में सोचता हूँ और तुम्हें याद आती है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53839,धन्यवाद शहद लेकिन अभी भी कुछ भी नहीं सुना है...... मैं इसे छोड़ दिया है...... मैं इसे 2 भीड़ नहीं छोड़ देगा...... और बाद में महान सलाह कार्ड का धन्यवाद करने की कोशिश करेंगे!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 34 rows,2
53855,"ध्यान रखना और सोने के लिए अच्छी तरह से. आप जीवन में परिवर्तन करने के लिए सीखने की जरूरत है. आप केवल उस पर भरोसा करने के लिए की जरूरत है, लेकिन हमारे बीच और कोई बातचीत नहीं है. तेरा परिवार बहुतों के लिए आप पर खत्म है. उन्हें यकीन है कि आप के लिए लेकिन अधिक नहीं है मेरे जीवन में कोई भूमिका है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53971,मुझे लगता है कि आप ईमानदारी के रास्ते जाना चाहिए बैंक कल कॉल. इसके कठिन निर्णय जो हमें महान लोगों को बनाते हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53977,इसके लिए कोई दवा नहीं,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
53989,अत्यंत फोन के डाड मॉडल नहीं है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54005,एस. प्रथम बार...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54039,क्या आप हमेशा कहते रहे हैं कि हमेशा वेप किया गया है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54055,अरे नहीं... मैं दोपहर के भोजन के बाद आ जाएगा...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54107,प्राचीन समय में मध्य रात्रि,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54109,यह मेरी नई संख्या है जिस तरह से.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54110,सभी ज़िंदा होंगे. खुद को किसी भी तरह से ठीक करो.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54238,जूज़ अब जाग गया है तो थोड़ा धुंधला... क्या पिताजी बाहर चला गया... मैं अब स्लेटो...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54251,"यही कारण है कि आपके पुराने कारण है, मैं उच्च होने के लिए रहते हैं.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54335,"हाँ, मुझे घर पर आने के बाद जवाब दीजिए.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54354,एक बहुत ही भिन्‍न भावना पैदा करने के लिए ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54378,क्या आप नृत्य मंजिल पर अपनी लूट हिलाना पसंद है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54382,कल शामिल होने के लिए जा रहे हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54394,मैं वहाँ होना चाहता हूँ तो मैं तुम्हें चुंबन कर सकते हैं और आप मेरे बगल में महसूस कर सकते हैं,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54477,मेरे पास और कुछ नहीं है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54487,आप ऑनलाइन में नहीं हैं? क्यों?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54546,सोचो + डा. आप पाक करते हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54571,यहाँ कुछ अच्छे चित्र हैं या क्या फ्रैंकनी बेनी बेनीनी के पास चेतावनी देने के पास है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54636,टप्पा और कोकी के बीच.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54678,क्षमा करें मैं आपके फोन याद किया. आप वापस फोन कर सकते हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54697,कोई नहीं जाना. उस कमरे के लिए कोई खोल नहीं है धन्यवाद के बिना धन्यवाद के.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54715,"उरघे, कोच, चिप वसा की गंध!",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54717,उनकी संख्या भेजें और कल सुबह जवाब दें क्यों आप उससे कहा कि ठीक है कि करने के लिए,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54746,केस: -),0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54749,हह... उम्मीद है.. की रसीद ध्वनि सुन सकते हैं... अमर भाग्य!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54760,मैं वास्तव में एक बहुत तर्कसंगत घंटे पर फोन पर जवाब नहीं दे रहा हूँ लेकिन मैं सो रहा हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54784,"हाँ, मैं छोटा बच्चा हूँ. और मेरी ऊर्जा का रहस्य है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54803,जहाज सी.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54965,"मैं तुम्हें बाद में फोन करता हूँ, नेटवर्क नहीं है।",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54983,"* क्या आप दूसरे दिन दोस्त को देखकर बहुत अच्छा लगा, आप गायब हो गए!",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
54985,अच्छा. कोई नमाज़ की अनुमति नहीं है :),0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55176,"बिली नीचे है लेकिन मैं उसे से लेने के लिए है, तो मैं एक छोटे से में हम द्वारा झूल देंगे",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55199,आमतौर पर एक नहीं है। यह शब्दकोश के टुकड़े में एक अभाषित संज्ञा - यू है।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55241,फिर कुछ नकदी साथ मिलता है और मैं पाठ ग्रेसन,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55295,ये वर्ग में कौन है:,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55312,इसलिए आज मैं यहाँ से भाग रहा हूँ ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55406,मुझे नहीं पता ओह. उम्मीद है कि इस महीने.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55437,एस.आई यह जीने में देख रहा है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55473,"हे भगवान, मैं लगभग घर पर हूँ",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55491,"मैं ने सब को बुलाकर कहा, तो उसे इस भविष्य का चयन करना होगा।",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55523,"माँ, मैं मैं यहाँ मिल गया के बाद से आप कई संदेश भेजा है. मैं सिर्फ जानना चाहता हूँ कि आप वास्तव में उन्हें ले रहे हैं. अपने दिन के बाकी का आनंद लीजिए.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55614,मैं वहाँ आप वहाँ सो गया था?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55636,आप अपने मालिक के कर्मचारियों से मेरी फ़ोन नंबर चोरी करने के द्वारा मेरी गोपनीयता भंग कर दिया हो सकता है. कृपया मुझे फिर से संपर्क नहीं करें या मैं आप अपने अधिकारी को रिपोर्ट करने के लिए रिपोर्ट करेंगे.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55646,"उन सभी को याद रखो जिन्हें मैं शैतान के दिनों में मुझे चोट लगी है. एक कीमत अदा करने की जरूरत है, तो यह हो सकता है. आशा मुझे चलते रहो और यू ने कहा कि मैं एक ही बात करने के लिए मन मिलता है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55693,इसका मतलब है कि दरवाजा मिलता है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55712,अरे वे फिल्म आज रात नहीं देख रही है तो मैं जल्दी से जल्दी घर भेज देंगे...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55759,जीवन में एक दिन कभी दोष मत लगाइए ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55820,हाँ. उन्होंने मेरी डाक का जवाब दिया. मैं बाद में प्रबंधन कार्यालय के लिए जा रहा हूँ. इसके बाद में बैंक में भी. या तो अगले दिन में भी.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55847,LoL,1,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 5 rows,lol
55896,Lol. खैर गुण सभी पर बुरा तो मैं शिकायत कर रहा हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 5 rows,lol
55899,आप इतालवी भोजन पसंद करते हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55940,यू यू यू यू डी. एस.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
55957,मेरे लिए खाने का खाना खरीदने की कोई ज़रूरत नहीं है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56103,आराम से चुने गए इसका अच्छा मतलब है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56135,कारलूश (एक बार) कुछ समय बाद हम एक मिनट में चले जाते हैं,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56264,अमरीकी अब मुझे फोन कर सकते हैं...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56287,"यो, तुम चारों ओर? बस मेरी कार वापस मिल गया",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56315,मैं बेहतर है कि अब मैं एक नरक मुझे नीचे मिल गया है!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56366,हाय डार्लिन ने मुझे फोन किया है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56397,लेकिन भुगतान करना पड़ता है ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56404,मैं अब इतना ऊब गया...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56538,और फिर कुछ पानी देने के लिए आप उसे एक घंटे तक ले जा सकते हैं ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56625,", कैसे चीजें हैं?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56655,मैं भी देख रहा हूँ.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56691,यो. सही काम से यू.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56747,वह एक गुप्त कर्ता है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56759,क्या तुम सिर्फ एक सेक के लिए आ सकते हो?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56772,मैं आपको फोन करेंगे,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56817,तो यूवान 2 हमारे रात के खाने के लिए आया है एक नहीं है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 34 rows,2
56851,मैं एक सिद्धांत के साथ सुरक्षित,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56903,कि मुद्दों में से एक है लेकिन कैलीनिया ठीक है. कोई बर्फ तो इसके प्रबंधन योग्य नहीं है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56905,"ठीक है अगर आप यकीन कर रहे हैं, मुझे पता है जब आप जा रहे हैं",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56910,ओह ठीक है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56925,उम्मीद है कि चीज अच्छी तरह से 'डोक' पर चला गया है; मुझे याद है कि मैं अभी भी 2गो की जरूरत है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 34 rows,2
56959,न वह महीनों का न होगा और न मध्यकाल का।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
56974,पैकेज सभी अपने कार्यक्रम ठीक,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57025,बातचीत सेक्सी! नए दोस्त बनाइए या दुनिया के सबसे बुद्धिमान पाठ के हिसाब से सेवा करते हुए प्यार से गिर जाइए ।,1,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57049,"हाय, मेरे प्यार! उस दिन कैसे चला जाता है? भाड़ में जाओ, आज सुबह मैं जाग गया और सीढ़ियों पर अपनी कोठरी गिरा लेकिन यह ठीक लगता है... * मैं तुम्हें याद आती है!",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57071,मुझे लगता है कि चीजें भिन्‍न थीं. मुझे आश्चर्य है कि जब मैं तुम्हें दिखाने में सक्षम हो जाएगा आप कैसे मैं आप के मूल्य के लिए सक्षम हो सकता हूँ. नर बिना पूछे कोई ड्रग्स चलता रहता है और मुझे के बारे में हंसता है. मैं तुमसे बहुत प्यार करता हूँ. मैं तुमसे बहुत प्यार करता हूँ.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57077,मैं 2 अपने छोटेपन घंटी मैं माफी चाहता हूँ प्यार करता हूँ लेकिन मैं यू प्यार करता हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 34 rows,2
57139,आप साफ करने के लिए कितना मिला,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57161,"क्षमा करें, बाथरूम में था, एसअप",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57171,टोन क्लब: अब आपकी सब कुछ पुनः समाप्त हो गया है,1,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57187,"हाँ, मैं गुलाबी लकड़ी की तरह करते हैं.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57226,अरे! मैं लगभग भूल गया... खुश बी-दिन बच्चा! मैं फिर से प्यार करता हूँ!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57261,क्या बात उसे सही शब्दों में बोलने में मदद दे सकती है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57270,ओकी...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57271,तुम्हें पता है कि क्या हुआ मेरे लिए इस तरह व्यवहार करते हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57276,यह केन के सभी सामान के साथ आता है!,1,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57295,क्यों मैं तुम्हें इस में से किसी को बताने के लिए कभी नहीं चाहता था. कौन है कि मैं तुम्हारे साथ इतना छोटा हूँ और देर के रूप में.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57311,मैं उसे अब टक्स लार खरीद रहा हूँ...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57327,भूतपूर्व अंत्येष्टि घर में आ रहे हैं,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57354,अभी तक नहीं छोड़ा है तो शायद यहाँ खाना मिलने वाला है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57400,यह सबसे अच्छा चेहरा है (१ ३ ३ ३ ५ ५ ५ ५ ५ ५ ५ ५ ९ ९ ९ & ९;###>; किसी भी संख्या को चुनने के लिए मैं ज्योतिष - विद्या का सामना करूँगा...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57455,तो यू यूस पूर्व मिलता है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57476,केवल 1 मिनट के लिए जर्मनी कॉल!,1,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 5 rows,1
57527,हर राजा एक बार बेबी था और हर महान निर्माण एक बार एक मानचित्र था ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57697,प्रिय हम अपने रबर की जगह जा रहे हैं,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57754,मैं अब ठीक उसे फोन करने के लिए कहा,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57764,क्या आपने अभी तक या कुछ पूरा नहीं किया है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57781,समुदाय से निकलनेवाली किसी भी अहम भूमिकाों को नहीं ले जा सकते। तुम रॉक मेली,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57833,क्या महत्त्व है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57843,आप के साथ क्या हो रहा है. आप एक नौकरी मिल गया है और आप स्थायी निवास के लिए पंजीकरण शुरू कर दिया है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57926,आप दूर दूर निगम में मिलते हैं... आप देख सकते हैं कि मेरा मन कितना काम कर रहा है!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57957,चीनी भोजन अपने रास्ते पर. जब मुझे वसा मिलती है आप मेरे होंठो के लिए भुगतान कर रहे हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
57960,स:. 8 मि. के खाने के लिए जाने के लिए:),0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 10 rows,8
