message,label,source
War is truly terrifying. I hope for world peace,0,india_telecom_sms
"Already got the stock, opening an order to try to buy it",0,india_telecom_sms
Hello All,0,india_telecom_sms
Again disconnected,0,india_telecom_sms
I am in shift kk..,0,india_telecom_sms
All should be moved to CRL,0,india_telecom_sms
"Good morning, group members, get the stock market information that's one step ahead of others in the early morningÃ°ÂÂÂ»",0,india_telecom_sms
"Yay, Reward unlocked! Enjoy a FREE small scoop on your next visit to Baskin Robbins! Hurry, this offer ends in 45 days! T&C Apply",1,india_telecom_sms
FRESH WEDNESDAY@STAR Varmahalakshmi Special Offer: Coconut@18/Pc Sweet Lime@29/Kg Banana Yellaki@79/Kg Apple Shimla@99/Pk More: bit.ly/3OMdrju T&C,1,india_telecom_sms
""" The trading week has come to an end. The market experienced a significant drop on Monday due to the international economic situation. This was mainly reflected in the impact of global conditions and economic weakness on our domestic market. We remain confident in the stocks we have recommended, as they show strong potential for a rebound. Investors holding our recommended stocks, please do not worry; our professor's team will be responsible until the end. If you have any stock-related questions, feel free to send me a private message.""",0,india_telecom_sms
IÂm expecting you to join teams in next 5mins,0,india_telecom_sms
@334.50 Buy 150 shares,0,india_telecom_sms
Ok what did they said ?,0,india_telecom_sms
@349.50 purchase 150 shares,0,india_telecom_sms
"The stock market has been very tough recently. If the index rises by 1%, most stocks may only rise by 1%-3%. If the index falls by 1%, most stocks may fall by 3%-5%. Ã¢ÂÂ Ã¯Â¸Â",0,india_telecom_sms
It's raining from yesterday nite 1,0,india_telecom_sms
"Data Alert! 74.89MB left on Data pack, post which std. charges apply or lower speeds as per plan. Click bit.ly/ViDataRC or dial *121# to buy a Data pack.",1,india_telecom_sms
"FREE 2GB data for data lovers like you! Now get 2GB data on Airtel Thanks App, download now i.airtel.in/2gb_rc2",1,india_telecom_sms
Last question,0,india_telecom_sms
Get Lifetime FREE Card + 10% Instant Discount & 5% Cashback* at The Big Billion Days with Flipkart Axis Bank Credit Card. Apply Now: http://fkrt.it/zcpBNmuuuN,1,india_telecom_sms
Rs. 5500/- Bonus is waiting for you! Register on Junglee Rummy today & get a Welcome Bonus on your first deposit. Download the app now: http://bit.ly/wow5500,1,india_telecom_sms
Hi! Enjoy our whats app services simply click wa.me/919654297000?text=recharge and track your recharge and history much more.,1,india_telecom_sms
"Recommended stock E2E at the end of trading on August 14, purchase price Rs 1,962, latest price Rs 2,012, profit +2.55%Ã¢ÂÂ",0,india_telecom_sms
My laptop stopped working,0,india_telecom_sms
Domestic Market Overview,0,india_telecom_sms
What are Fibonacci?,0,india_telecom_sms
Hello Your Unlimited pack MRP is expiring on2021-10-01 00:00:00.Now recharge from home with App Click http://bit.ly/GetMVA4,1,india_telecom_sms
Hello! Now you can Check your balance by simply click wa.me/919654297000?text=balance,1,india_telecom_sms
"Hi, Now you can check your balance by simply clicking wa.me/919654297000?text=balance enjoy our services on WhatsApp!",1,india_telecom_sms
Sure,0,india_telecom_sms
"In this situation, the government might take advantage of the opportunity to optimize its debt structure, reduce financing costs, and attract more long-term capital inflows",0,india_telecom_sms
?This message was deleted.,0,india_telecom_sms
"Thank you for being a valued STYLE UNION customer. Hope you are happy with your purchase. To view your E-Receipt, Click http://bl1.in/DRwf5bhjaa STYLUN",1,india_telecom_sms
"Dear Bajaj Finserv user, Hello",0,india_telecom_sms
Did you try open mails in mobile,0,india_telecom_sms
"Rs299 recharged! Enjoy Unlimited Calls+4GB/Day+100SMS/Day. Valid for 28 Days. Your Vi-exclusive Night & Weekend Data benefits activated, click bit.ly/Vi-WDR",1,india_telecom_sms
Because itÂs third time you are asking,0,india_telecom_sms
"Weekend Deals @SMART Point store,Rs 100 OFF Tide Detergent Powder 4Kg,Rs 35 OFF Dabur Chyawanprash 1Kg,Go Cheese Slice 476g Rs 247,Click bit.ly/398cIoM T&C",1,india_telecom_sms
But no mail server access,0,india_telecom_sms
Good you realised now.... ??????,0,india_telecom_sms
"Hi! Presenting the all New Chat-Bot Service, Our Artificially intelligent chat bot will assist you anytime anywhere just by a simple click Bit.ly/3kluDkv",1,india_telecom_sms
Just dibble tap in some corner,0,india_telecom_sms
Win Rs.49 Recharge Which of these organs help us to Smell? A) Nose B) Hand reply A or B now click http://bit.ly/playnwin11,1,india_telecom_sms
Team I have 97% power in my laptop which will support for 3hr12mins,0,india_telecom_sms
Congratulations! Your Pantaloons Greencard membership has been activated - To know more about the Greencard program & associated T&C click s.cplry.com/MjAyODAxMzI3KzE - To verify your details & ensure correctness of information click s.cplry.com/MjAyODAxMzI4KzE,1,india_telecom_sms
Earlier it doesn't work,0,india_telecom_sms
DoneÃ°ÂÂÂ,0,india_telecom_sms
Hello! Check your balance by simply clicking the link wa.me/919654297000?text=balance,1,india_telecom_sms
Yes but the broader market is weakening,0,india_telecom_sms
""" Secondary Trend A short-term trend that occurs within a primary trend. It can last from a few weeks to a few months and is often referred to as a correction or retracement. Secondary trends can be upward or downward, but they are considered temporary fluctuations that occur in the context of the primary trend.""",0,india_telecom_sms
I think it can still be held onto,0,india_telecom_sms
Please make sure*,0,india_telecom_sms
Lenskart Diwali Sale is still On! Buy 1 Get 1 Free plus upto 40% Off on your favorite styles. TnC Shop at lskt.me/z4 or Visit your nearest store lskt.me/u4 now!,1,india_telecom_sms
Any suggestions on what should I do?,0,india_telecom_sms
Service now ?,0,india_telecom_sms
Isn't the market closed tomorrow.,0,india_telecom_sms
If u can see small white dot,0,india_telecom_sms
He is not joined still,0,india_telecom_sms
Even if he exchanged shift with you try joining by 9,0,india_telecom_sms
I only faced blank screen when my laptop got heat up,0,india_telecom_sms
Hi all,0,india_telecom_sms
Ã°ÂÂ¥Â³Looking forward to it,0,india_telecom_sms
Happy Independence day guys,0,india_telecom_sms
"In the past week, the Indian market closed slightly higher with low volatilityÃ¢ÂÂ",0,india_telecom_sms
You are alone from L1 today,0,india_telecom_sms
My laptop is restarting,0,india_telecom_sms
International Perspective,0,india_telecom_sms
???? 1GB ????? ???????????? ????????????????! ?????? ???????? ?????? ????????? ???? ????? ?????? ??????? ??????. TnC ???? & ?????? ???? i.airtel.in/FreeData1GB,1,india_telecom_sms
????????????????????????,0,india_telecom_sms
"My WiFi is not working because of power failure, my network is not good.",0,india_telecom_sms
You can add more funds and buy in again,0,india_telecom_sms
"Good evening Master Vijay...Good evening Madam Rama, to what level will the stock market fall next?",0,india_telecom_sms
"Hi team ,",0,india_telecom_sms
If you want to secure profits now you can go ahead and sell,0,india_telecom_sms
"The following is today's morning financial information, please check it carefully.",0,india_telecom_sms
Foreign capital is the most unstable it can withdraw at any time based on any news,0,india_telecom_sms
This is called typical dull day ll lets see US data today,0,india_telecom_sms
"Special Offer of Validity Loan - Get 1.5GB data, Incoming & Outgoing calls for 1 day at NO upfront cost! Your next Airtel unlimited pack will be valid for 1 day less. Dial *567*2# to claim. Please ignore if already recharged",1,india_telecom_sms
They can't unlock I believe th,0,india_telecom_sms
Does this mean that more foreign capital will flow into India?,0,india_telecom_sms
"Sir, you are right. Ignore the short-term fluctuations. I believe my country will get better and better.",0,india_telecom_sms
Thanks; rebooting my laptop fixed,0,india_telecom_sms
Steal the deal OFFER ! Apply for Pre-Qualified Flipkart Axis Bank Credit Card & Get 5% unlimited Cashback + Rs.1000* Gift Card. http://fkrt.it/sYtvgpuuuN,1,india_telecom_sms
"Mining stocks NMDC, Vedanta, Hind Zinc, MOIL, Coal India plunge as much as 5% after SC allows states to collect past dues on royalties",0,india_telecom_sms
"Bid goodbye to recharge hassles & daily data limits! Switch to Airtel postpaid to enjoy 75 GB data/month, 22+ OTTs & more @ Rs. 499. Click https://i.airtel.in/Pre2Post",1,india_telecom_sms
""" For example, in the chart above, the price action appears to be trending upwards. As a result, a trend line connecting the major troughs of 2017, 2018 and 2019 and extending to the rightÃÂ isÃÂ plotted""",0,india_telecom_sms
"Your A/c can be credited with Rs.3,99,999* Instant transfer..! Secure and hassle-free Loan. Apply now: a0n.in/s/jBq0k3F8ud T&C*",1,india_telecom_sms
Let me check in sometime,0,india_telecom_sms
"I find it strange as well. Earlier, it was said that borrowing costs were decreasing, so under such circumstances, the stocks shouldn't be declining",0,india_telecom_sms
Looking forward to the start of the competition and looking forward to your performance,0,india_telecom_sms
I have logged off from AWS,0,india_telecom_sms
This diwali let's do big savings. Get 75% off on salary withdrawals upto ?3000. Offer valid 25th Oct-13th Nov. Sign up now weurl.co/git5r1 Team Refyne,1,india_telecom_sms
If yes,0,india_telecom_sms
Hi kk,0,india_telecom_sms
Will join shortly,0,india_telecom_sms
?GIF omitted,0,india_telecom_sms
Sure Kk,0,india_telecom_sms
As ur currently on call with them,0,india_telecom_sms
We are updating all 12 incident and closing as auto resovled at EOS. Will discuss today eve for more clarification for such auto generated incident,0,india_telecom_sms
"Anjaam Pathiraa, Bigil, Oru Adaar Love, Solo, Kakshi: Amminippilla, Manorama News! Get unlimited movies & more on Vi Movies & TV app! Click bit.ly/Vi-mv34",1,india_telecom_sms
At 10 pm,0,india_telecom_sms
"Rs 500 cashback + 1 year FREE subscription of Amazon Prime & Disney+Hotstar + FREE 30 days on Airtel Xstream Fiber. Switch to Airtel Black now, click i.airtel.in/blackPreDSL",1,india_telecom_sms
Each investment product has its specific target audience. An investor's risk tolerance and investment goals determine their choices,0,india_telecom_sms
I will be available in mobile,0,india_telecom_sms
My laptop shutdowned on it's own,0,india_telecom_sms
"Don't miss out on unlimited entertainment with unlimited Wi-Fi! Get up to 1 Gbps speeds with Airtel Xstream Fiber to work, binge, play all at once. Plans starting at just Rs 499. i.airtel.in/Exclusiveoffer",1,india_telecom_sms
"Hey there! Complete your Vedix Haircare Follow-up Quiz and get Ayurvedic expert feedback on your current customized regimen! Based on your feedback, any product changes will be sent to you for free. Click https://vedix.in/3l33poYZ2-p/KbqcBpR to proceed.",1,india_telecom_sms
Now just waiting for the afternoon trades,0,india_telecom_sms
I informed Ranjit,0,india_telecom_sms
I already asked Mr Arvind Singh earlier the professor will recommend stocks in the afternoon,0,india_telecom_sms
"Order of Online, your product ,AWB:23409913772622 is picked.Download ack.:https://tiny.xbees.in/zvH8q5xU ,For feedback click fb.xbees.in/eaf2e66i Xpressbees",1,india_telecom_sms
"Get 1 year subscription of Amazon Prime & Disney+ Hotstar + FREE 30 days of DTH. Switch to Airtel Black now, click i.airtel.in/blackPreDTH",1,india_telecom_sms
"Hi team, Power shutdown here nd I am joining thru laptop with available backup",0,india_telecom_sms
Happy Diwali,0,india_telecom_sms
Trying from long time,0,india_telecom_sms
Have,0,india_telecom_sms
"Style, redefined-with Galaxy wearables! Use Code: GALAXYWEAR and get exclusive offers on Galaxy Watches and Galaxy Buds. TnC. rml.fm/wo68qaaa - Samsung",1,india_telecom_sms
If it still the temperature doesn't reduce,0,india_telecom_sms
"Don't risk losing 8089XXX424 ! Get FREE 14GB on recharge of Rs299, enjoy 1.5GB+500MB/day, unlimited calls for 28 days. T&C https://p.paytm.me/xCTH/airpld",1,india_telecom_sms
Hmm me too,0,india_telecom_sms
Get up to 5 Lakhs credit at 0% interest. Apply for Dhani One Freedom card now http://1kx.in/rLlTJJ,1,india_telecom_sms
"I've never bought bonds before, as I feel their returns aren't very high",0,india_telecom_sms
LAST TWO DAYS Rs.250 credited as unconditional FREE UNLIMITED Cash Points in your account to shop at UNLIMITED Fashion Store.Hurry ! TnC : bit.ly/3eNrGpI,1,india_telecom_sms
FREE 2GB data waiting! Claim on Airtel Thanks App Now. Hurry i.airtel.in/2GB_FR,1,india_telecom_sms
Good morning Check in,0,india_telecom_sms
"You can Watch John Wick 4 for FREE!! #GrabTheLoOTT and unlock your EXCLUSIVE DEAL. Get a chance to get 18+ OTTs free with Xstream Entertainment festival. To know more, visit Airtel Thanks App, Tnc apply https://open.airtelxstream.in/e/XEF-SMS",1,india_telecom_sms
Collection curated only for YOU at shoppersstop.com Click bit.ly/SS_Mn and shop for the latest trends in Men's Apparel & accessories + Earn reward points.,1,india_telecom_sms
We are moving all AMS sites tunnels towards CRL from CHA in next 10 min,0,india_telecom_sms
Laptop issue,0,india_telecom_sms
My laptop is getting restart,0,india_telecom_sms
"Hi Team, I would be joining late by 40 min.",0,india_telecom_sms
Your Airtel SIM is 5G ready. Check now if your Smartphone is 5G enabled. Click i.airtel.in/e/5G_airtel,1,india_telecom_sms
Don't manage with just 2GB data. Get unlimited data for 1 day at just Rs.39. Click i.airtel.in/39dt,1,india_telecom_sms
"Well, as you all know, I like to share simple and practical investment tips.",0,india_telecom_sms
"Hi Vi customer, A click makes your life so easy! View balance, make payment & do much more using Vi WhatsApp. Click wa.me/919654297000?text=balance",1,india_telecom_sms
Yes we'll have to go over it a few times,0,india_telecom_sms
IÃ¢ÂÂve already sent you a private message,0,india_telecom_sms
""" For example, some analysts will draw trend lines between the peaks and troughs of the closing prices, rather than drawing trend lines between the intraday highs and lows. I use the same strategy to draw trend lines""",0,india_telecom_sms
Laptop got hanged.. no applications r working.. restarting the laptop,0,india_telecom_sms
"You are missing it! Claim your Vi Movies & TV Classic membership & get premium movies- Anjaam Pathiraa, Solo,Oru Adaar Love, Manorama news! Click bit.ly/Vi-mv34",1,india_telecom_sms
"Don't miss your BEST Vi offers! Before recharging on any digital App (Vi App/PhonePe/Paytm/GPay/etc), do check 'Made For You/Recommended' section OR dial*121#",1,india_telecom_sms
Imtiyaz could you please log off from AWS soft phone,0,india_telecom_sms
"Data Alert! 7.53MB left on Data pack, post which std. charges apply or lower speeds as per plan. Click bit.ly/ViDataRC or dial *121# to buy a Data pack.",1,india_telecom_sms
Team please join the team meeting,0,india_telecom_sms
"Dear Digi Yatri, Your OTP for Digi Yatra App is 779357 Have a seamless and health-risk-free journey. Thanks, Digi Yatra Foundation 6q3sJ5ApRx2",1,india_telecom_sms
Restarting the laptop,0,india_telecom_sms
"New & Exclusive Delights! Rs 4000 worth guaranteed free gifts from Zomato, MPL & my11circle ONLY on Vi. Recharge now with Rs 219 & above! Click bit.ly/ViRC20",1,india_telecom_sms
"Binge all night on Vi, without limits. Surf, Stream, Share non-stop from 12am to 6am, within same pack at NO extra cost! For details,click bit.ly/GetViApp",1,india_telecom_sms
The direction of the market is not yet clear,0,india_telecom_sms
I am doing the outlook and teams issue,0,india_telecom_sms
"COUPON ALERT! Now get assured Rs100 coupon on your next recharge. Invite your friends to Airtel today & get rewarded, TnC. Click i.airtel.in/prepaid-referral",1,india_telecom_sms
"Dear 99467696XX, 5500 Bonus Superstar Finale on Junglee Rummy! Prize Pool: 36,00,000 Entry Fees - Win Now - http://1kx.in/OIjHdp3m43h",1,india_telecom_sms
"Dear bigbasketeer, All your orders above Rs.399 are free of delivery charges from now. Start shopping https://u1.mnge.co/DJqKqvq",1,india_telecom_sms
"Hi team, hope everyone is safe; those who are in cyclone hit areas; let us know u r status so that we can plan shift",0,india_telecom_sms
Enjoy 5GB valid till your current pack and Wynk Premium subscription for 30 days. Claim here: open.wynk.in/RC98Claim here: open.wynk.in/HTLapu,1,india_telecom_sms
Sure Jerold.,0,india_telecom_sms
Team we have a cyclonic weather in my area.,0,india_telecom_sms
Today's market is really tense and exciting Ã°ÂÂÂ,0,india_telecom_sms
Still power and network issues am facing,0,india_telecom_sms
I hv 2 hrs of back up in laptops till power is restored,0,india_telecom_sms
"The Shoppers Stop FIRST CITIZEN UPTO 50% OFF SALE PREVIEW is here, 19-21 Jul in stores, shsp.in & app +Offers on HDFC Bank Cards For Details bit.ly/SSPrwTC T&C",1,india_telecom_sms
""" The Fibonacci technique works best when the market is trending, which is the first thing you should understand. When the market is rising, the plan is to buy on retracements at Fibonacci support levels. Conversely, when the market is trending downwards, it is advisable to sell on retracements at Fibonacci resistance levels. Since Fibonacci retracement levels attempt to predict where prices might move, they are considered technicalÃÂ indicators""",0,india_telecom_sms
Thats true KK,0,india_telecom_sms
"Hi team, I will joi 30 mins late ,have some emergency....",0,india_telecom_sms
"It's okay, I can accept that. Making money isn't achieved in a single trade; it's a long-term process",0,india_telecom_sms
*THE ART OF LIVING*,0,india_telecom_sms
Letting you know,0,india_telecom_sms
""" Professor, I have already added you""",0,india_telecom_sms
""" In the domestic market, after a day of significant volatility, stocks closed flat on Monday, August 12. The Sensex and Nifty ended with slight declines, while mid-cap and small-cap stocks performed strongly. The market opened lower in the morning but later rebounded slightly, although overall sentiment remained bearish. By the close, the Nifty fell by 20 points to 24,347 points, and the Sensex dropped by 56 points to 79,648 points. The Nifty Bank gained 93 points, closing at 50,577 points. The biggest losers today included NTPC, Adani Ports and Special Economic Zone, Dr. Reddy's Laboratories, and Britannia Industries.""",0,india_telecom_sms
Tns yoge,0,india_telecom_sms
Good evening sir Wish you a happy holiday,0,india_telecom_sms
"Pack on 8089XXX424 will expire soon! Get free access to 1 channel on Airtel Xstream App, 1.5GB/day, UL calls for 84 days at Rs719. i.airtel.in/RCHKER",1,india_telecom_sms
Today's sharing ends here. We will meet again tomorrow night. The topic for tomorrow's session will be the application of the MACD technical indicator,0,india_telecom_sms
Good morning sir,0,india_telecom_sms
"Exclusive for Airtel users: Access TV shows, movies, and live channels for free with Airtel Xstream Play. Download now open.airtelxstream.in/freexstream3",1,india_telecom_sms
"Will connect back, having network issue",0,india_telecom_sms
""" Most profits come from correctly predicting trends and acting on them, so almost all technical research is devoted to early prediction of trends""",0,india_telecom_sms
""" Can NIFTY hold on to 24,000 points? Does this mean our chance has come?""",0,india_telecom_sms
Happy Diwali to all,0,india_telecom_sms
good morning kk,0,india_telecom_sms
Ok trying,0,india_telecom_sms
Now we can access teams / skype and central,0,india_telecom_sms
Most likely green,0,india_telecom_sms
Yes other major companies should also get a boost due to the strong rally in the US stock market especially the Nasdaq,0,india_telecom_sms
"Hi team, I am having teams issue, it's not working",0,india_telecom_sms
The principle of RSI stock selection,0,india_telecom_sms
The market is starting to rally across the board,0,india_telecom_sms
And we are have heavy rain and lightning and wind storm here in our area,0,india_telecom_sms
Who ever was on shift be it L1 or L2 make sure you answer the call,0,india_telecom_sms
"Hi, [FINAL CALL] SHAANDAAR Home Loan offer | Rates from 6.75% | Up to Rs. 30L | Tenure of up to 30 yrs | Apply | TnC apply bnkbzr.co/XOMk3RGscw",1,india_telecom_sms
Regardless of whether the allegations succeed today's market will be affected,0,india_telecom_sms
I will be back online,0,india_telecom_sms
"Do not click on unknown links offering cashback, attractive returns, quick loans, job offers or requests for money. -RBI",1,india_telecom_sms
"Only on Vi - unused Data from Monday to Friday? Binge and use this Data with Rollover on Weekends! Know more, dial 121369 or click bit.ly/GetViApp",1,india_telecom_sms
With monika,0,india_telecom_sms
"LIVE Election exit polls. Watch all latest news with ABP Ananda, News18 Bangla on Vi Movies & TV app! Click bit.ly/Vi-newsm2",1,india_telecom_sms
What to do,0,india_telecom_sms
"Your prediction of the market is so accurate Ã°ÂÂÂI bought a call option at 24130 points, and it made me a lot of money today",0,india_telecom_sms
"""00 daily, send Ã°ÂÂÂCheck-inÃ°ÂÂÂ to the assistant in the group chat to receive activity rewards. Ã°ÂÂÂ""",0,india_telecom_sms
Join to teams meeting,0,india_telecom_sms
Hi team I do have internet issues please do call me for any help,0,india_telecom_sms
Call him,0,india_telecom_sms
"This seems to have no rules, and it does not conform to the characteristics that the stock market will fall after the holiday that I said today. However, please observe carefully the performance of the two trading days after the holiday. The probability that the stock market will start to adjust downward on the first or second trading day after the holiday is more than 90%.",0,india_telecom_sms
"Since the last major drop, it hasn't reached a new low. If it can't fall further, it means a rebound is likely",0,india_telecom_sms
"Dear Greencard Member, Here's an offer exclusively for you: Shop for Rs2000 at Pantaloons & get a cashback of Rs500 Up To 60% OFF SALE- yet another reason to visit Pantaloons Click tltx.in/vhtfi for our Best Sellers catalogue TC. Offer ends 04Aug. Cashback will be credited on 10Aug as reward points",1,india_telecom_sms
"2/2 Roaming calls, 1.5GB/day data and 100 SMS. Pack valid for 84 days. UNLIMITED 5G data over & above your plan limit, claim on Airtel Thanks App.",1,india_telecom_sms
"Dear Customer, Rs.500 to 10 lucky winners & Rs.50 to 1,000 Early Birds as STAR Clubcard points! To share your feedback, click https://bit.ly/3QfJ07p T&C",1,india_telecom_sms
"Of course, I don't mean to criticize anyone, I just want to ask everyone a question, what are you investing inÃ¢ÂÂ",0,india_telecom_sms
"Hi ,",0,india_telecom_sms
"Sell Ã¢ÂÂÃ¢ÂÂquickly when the price reaches 2,012Ã¢ÂÂÃ¯Â¸ÂÃ¢ÂÂÃ¯Â¸Â",0,india_telecom_sms
If the index drops tomorrow our PAYTM shares bought today should not be significantly affected,0,india_telecom_sms
Hi Rithika,0,india_telecom_sms
Rs.250 credited as unconditional FREE UNLIMITED Cash Points in your account to shop at UNLIMITED Fashion Store.Valid till 21st Mar 2021. TnC: bit.ly/3eNrGpI,1,india_telecom_sms
""" Good morning, investors! It's time for the morning session. Let's start by focusing on the international markets.""",0,india_telecom_sms
Good morning Mr Arvind Singh Check in,0,india_telecom_sms
Rquest yoy to put some update even on sat n sunday.... as we are in 24 / 7 support,0,india_telecom_sms
Max Fashion Freedom SALE is here with Buy1 Get1 FREE on wide range of garments! Offer valid ONLY from 12-15 Aug Shop in-store or online m.maxfsn.in/FXnJRoo0 TnC,1,india_telecom_sms
"Had some network issue, am connecting back",0,india_telecom_sms
"It should be likely. With global markets rising, we probably won't lag behind either",0,india_telecom_sms
I'm able to think independently so I can understand greed and fear Ã°ÂÂÂÃ°ÂÂÂ,0,india_telecom_sms
If anyone required keep it,0,india_telecom_sms
Surprisingly it was Reliance Industries that fell the most,0,india_telecom_sms
But it didnt work,0,india_telecom_sms
"Want security that is customized for your home? Get Airtel Xsafe, an advanced home surveillance solution with personalized expert installation. https://i.airtel.in/XSafeHassle-Free",1,india_telecom_sms
Union Budget 2024 LIVE! Watch Full coverage for Free on CNBC Awaaz on Airtel Xstream Play. https://open.airtelxstream.in/UnionBudget2024-CNBC-en,1,india_telecom_sms
Hi Team I will join late by 30 min today .,0,india_telecom_sms
Real estate and metals sectors remain relatively strong,0,india_telecom_sms
"ItÂs really tough time for our team, some of us are infected due to COVID or Viral, please take required precautions, donÂt go outside or try avoid gathering. Please be safe",0,india_telecom_sms
The decline is only temporary the valuation is still very high,0,india_telecom_sms
I am not able to use chrome or ie,0,india_telecom_sms
"Yeah, I kept 31st Nov",0,india_telecom_sms
Ok good,0,india_telecom_sms
Buy1 Get1 FREE with Lenskart Gold Membership +50% Cashback till 28Feb! Explore Spring'21 Collection in Statement Styles & Colors!TnC lskt.me/Spring 1800111111,1,india_telecom_sms
I also got Professor Sohan Sharma's courseware last night. I haven't read it yet.,0,india_telecom_sms
"Wednesday Bonus@JioMart,Bangalore!Onion Rs 37/Kg,Cucumber Rs 21/Kg,Banana Yellaki 12Pc Pk Rs 42/Kg,Also at SMART &SMART Point store bit.ly/3p9qmRT 1Dec,TC",1,india_telecom_sms
Airtel network is low signal strength,0,india_telecom_sms
Aggressive entry after deep retracement,0,india_telecom_sms
"Congratulations! Rs 240 Cashback* is waiting for you. Create Airtel wallet now and claim rewardsmini for free to get Rs 240 Cashback* on Recharges, Bill Payments & Shopping.i.airtel.in/q9EWf3xZjzb",1,india_telecom_sms
"As a public figure, I can promise here",0,india_telecom_sms
"Airtel Thanks Rewards for valuable customers like you! Enjoy exclusive rewards like Amazon Prime. Claim on Airtel Thanks App,TnC i.airtel.in/thanks-rewards",1,india_telecom_sms
"FREE 2GB DATA on the Airtel Thanks App! Yes, claim your FREE coupon now. HURRY i.airtel.in/2GB_AI",1,india_telecom_sms
"Team, I will be joining in next 20 to 30 minutes",0,india_telecom_sms
Hello! Bigg Boss OTT 2 ka winner kaun hoga? Dekhiye Grand Finale FREE mein only on JioCinema with Salman Khan http://1kx.in/XGtHmE0Qv2d,1,india_telecom_sms
""" The rupee traded in a narrow range against the U.S. dollar in the interbank foreign exchange market, opening at 83.95 and eventually closing at 83.97 provisional, unchanged from the previous closing price. On Monday, the rupee fell by 2 paise against the dollar, closing at 83.97 paise. On August 5, the Indian currency dropped by 37 paise against the dollar, closing at a historic low of 84.09 paise.""",0,india_telecom_sms
Shares of Ipca Labs slipped 2.82 per cent to Rs 1312.55 per share on the BSE in FridayÃ¢ÂÂs early morning trade. This came after brokerages contended that the pharmaceutical company reported mixed financials for the April-June quarter of the financial year 2024-25 (Q1FY25).,0,india_telecom_sms
"It's nice to think about, but when big institutions operate in the stock market, they usually have their picks in advance. There's no way retail investors can get that information",0,india_telecom_sms
"Ganesh Chaturthi @VISHAL BUY 1 GET 1 FREE- Mens Jeans,Tshirt Ladies Kurta,Tshirt Kids Jeans,Frock + 2kg Sugar FREE on 1500 + 5% BACK on SBI",1,india_telecom_sms
My mother has doctor appointment at 1 pm.,0,india_telecom_sms
"Guys It is 30 Nov , Not 31st ??",0,india_telecom_sms
How was your weekend ??,0,india_telecom_sms
Selling LLOYDS was well-timed,0,india_telecom_sms
"The stock market is in a downward trend, and undervalued stocks are more likely to riseÃ°ÂÂÂ",0,india_telecom_sms
The S&P 500 index is already approaching the all time high it set last month,0,india_telecom_sms
"I just called and for 2 min it was ringing,",0,india_telecom_sms
Hi team I'll be joining late today by 10,0,india_telecom_sms
"Congratulations! Your, Rs.719.0 recharge offers you FREE 83 DAYS of access to live sports, blockbusters hits like Naalaam Mura, Aanandam Paramanandam, Shefeekkinte Santhosham.Stream now. https://open.airtelxstream.in/WCF719ii",1,india_telecom_sms
Yes what you said is very correct Ã°ÂÂÂ,0,india_telecom_sms
"Good evening, students of Bajaj Finserv's official group.",0,india_telecom_sms
"Congrats 99467696XX, Rs.5500 in Your Rummy Account Register For FREE Use Code: SPECIAL5500 Play Rummy & Win Cash rp17.in/G31B5-250DFA923",1,india_telecom_sms
There is power cut in our area since 12 am,0,india_telecom_sms
Will join by 10 to 15 mins late,0,india_telecom_sms
The master's predictions about the market in the past two weeks are completely correct. I believe the market may still fall... I will follow your advice and only do short-term trading and low-priced stocks.,0,india_telecom_sms
"Hello! Riya Assistant, please send me a copy of your evening presentation document later. Thank you",0,india_telecom_sms
"Play FREE Rummy & Win Rs.2,00,000 today on Junglee Rummy! Also, Get Rs.5500 Welcome Bonus on first deposit! Download the app now: https://bit.ly/wow5500",1,india_telecom_sms
Hello Your Unlimited pack MRP is expiring on2021-03-19 00:00:00.Now recharge from home with App Click http://bit.ly/GetMVA4,1,india_telecom_sms
So that I can't create a global impact,0,india_telecom_sms
India vs NZ Test Series Finals. Watch LIVE with 1yr Disney+ Hotstar VIP on 401 recharge. Also get 100GB Data+Unlimited Calls for 28days. Click bit.ly/ViHotstar1,1,india_telecom_sms
The current exchange rate fluctuations are quite significant as well.,0,india_telecom_sms
Cloudnine administrator has assigned 1 course to you. These courses need to be completed by 31-07-2021. Please click on the link to start your training. https://cloudnine.medlern.com/dashboard,1,india_telecom_sms
"2. A death cross pattern occurs when the DIF line crosses below the DEA line from above, which may signal a bearish trend",0,india_telecom_sms
"Dear Jithu, we noticed you have been missing out on all the best offers & deals at shoppersstop.com So here's something exclusively for YOU... Click bit.ly/MissFeb Use code F10N5 & get 10% off on your purchase T&C, on min bill of Rs.2000",1,india_telecom_sms
International Market Overview,0,india_telecom_sms
It's a pity that many people in the group didn't keep up with this stock,0,india_telecom_sms
Hello Your Unlimited pack MRP is expiring on2021-07-09 00:00:00.Now recharge from home with App Click http://bit.ly/GetMVA4,1,india_telecom_sms
3GB DATA everyday! Recharge with Rs 901 & get 3GB/Day+48GB Extra Data+Unlimited Calls:84 Days. Also get 1Yr Disney+ Hotstar Mobile. Click bit.ly/ViHotstar12,1,india_telecom_sms
The trend of stock prices rising continuously is an upward trend,0,india_telecom_sms
Rs.250 credited as unconditional FREE UNLIMITED Cash Points in your account to shop at UNLIMITED Fashion Store. Valid till 11th Apr 2021. Click bit.ly/3wBGIWk for TnC,1,india_telecom_sms
